Timestamp,Minute,Game Phase,Post,Post Size,Score,Notes,Highlight?,Status
7/17/2026 23:15:17,64,2nd Half,Atlanta down to 1 sub opportunity and 3 players left.,53,,,,
7/17/2026 23:15:45,64,2nd Half,Almirón down after a play with Nájar holding his knee.  But he's up again and going to take a free kick.,104,,,,
7/17/2026 23:17:00,65,2nd Half,"Almirón put a good swinging ball into the box, but Nashville clear.  He's starting to look gassed.",98,,,,
7/17/2026 23:17:13,65,2nd Half,Atlanta crowding the box.,25,,,,
7/17/2026 23:18:14,66,2nd Half,"Nashville break, but puts the ball well over the bar",52,,,,
7/17/2026 23:19:02,67,2nd Half,Surridge break.  Sanchez takes him down to prevent the run.,59,,good play,,
7/17/2026 23:19:52,68,2nd Half,Mukhtar with the free kick in the corner of the box.  It dips to Hoyos who punches it clear for a corner.,105,,,,
7/17/2026 23:20:55,69,2nd Half,Nashville now in full control suddenly,38,,,,
7/17/2026 23:22:02,70,2nd Half,"Nashville prepping a sub.  Atlanta players are looking tired.  The team needs to make their subs.  Brennan, Almirón most in need.",129,,,,
7/17/2026 23:22:50,71,2nd Half,Nashville corner.  Mihaj powerfully clears a header.  It's sent back into the box for Surridge.  He heads a shot on target.  Hoyos blocks it.,141,,reall danger here,,
7/17/2026 23:24:32,73,2nd Half,"Nashville sub:
on: Muyl, Maher
off: Qasem, Palacios",51,,,,
7/17/2026 23:25:42,74,2nd Half,Palacios seen arguing with what looks like someone on Atlanta's bench,69,,,,
7/17/2026 23:25:50,74,2nd Half,Jacob goes down,15,,,,
7/17/2026 23:26:01,74,2nd Half,Palacios and Almirón now getting into it.,41,,,,
7/17/2026 23:27:25,76,2nd Half,Almirón and Mihaj stuck up for the Atlanta staff and players in this scrum.,75,,,,
7/17/2026 23:27:29,76,2nd Half,"We head into the water break to cool tempers.
Mihaj gets a sly high-five and ""good job"" from an Atlanta coach.
Palacios hasn't looked calm since coming on.  Atlanta need to target him.",184,,,,
7/17/2026 23:30:15,79,2nd Half,"Nashville send a cross into the box.  Mohammed heads it while standing over the spot, catching Hoyos moving the wrong way.  Nashville goal 1-0",142,,,,
7/17/2026 23:34:42,83,2nd Half,"Atlanta subs:
off:  Brennan, Sanchez
on: Picault, Latte Lath",60,,,,
