Timestamp,Minute,Game Phase,Post,Post Size,Score,Notes,Highlight?,Status
7/26/2026 12:01:45,53,2nd Half,New England ball over the top releases Zambrano.  He and Edwards wrestling with the ball.  But Zambrano is called offsides.,123,,,,
7/26/2026 12:03:00,54,2nd Half,Yusuf and Zambrano down the left.  Edwards and Reilly get the ball back.  Edwards with a nice spin move then clearance.,119,,,,
7/26/2026 12:04:05,55,2nd Half,"Miranchuk tries releasing Almirón, but the ball goes nowhere near.",66,,"Jessica:  At times it looks like Almiron and Miranchuk are on teh same page.  At other times, it looks like they're in difference books.",,
7/26/2026 12:05:03,56,2nd Half,"Sanchez tries a through ball.  New England intercepts and passes to the left.  They break.  Yusuf gets the ball, and New England with pinball passes get into the box, Miller comes running for a tap-in.
Yusuf pulls up after the play.  Didn't look like a muscle injury.",267,NE 3-0,Yusuf rolled his ankle,,
7/26/2026 12:07:28,58,2nd Half,"New England sub:
on: Yueill
off: Yusuf",38,,,,
7/26/2026 12:07:55,59,2nd Half,"ATLUTD sub:
on: Brennan
off: Muyumba",36,,should be a change in shape,,
7/26/2026 12:09:02,60,2nd Half,"Brennan's first touch.  He brought the ball central, passes back, then peels up the pitch calling for the ball.
It looks like he's playing on the right.",152,,Brennan on the right.  Miranchuk moves central.,,
7/26/2026 12:10:51,62,2nd Half,"Gil gets into the arc, passes left to an open Turgeman.  Hoyos directs him out of bounds",88,,,,
7/26/2026 12:11:30,62,2nd Half,"ATLUTD are playing more defensive.  Trying to spring forward.  It's not coming off.
New England are attacking at will.",118,,,,
7/26/2026 12:12:14,63,2nd Half,Edward sends a ball north to Brennan.  He just manages to get to the ball before it goes out.  He sends a cross in but can't reach anyone.  No one was making the run.,166,,,,
7/26/2026 12:13:16,64,2nd Half,Báez fouls Miller.  Takes him down to prevent a break.,54,,,,
7/26/2026 12:14:00,65,2nd Half,"New England ball over the top to Yueill.  Hoyos comes out to get it.  
New England are mixing up their attacks.  Atlanta have no idea where or how the next ball will come.",171,,,,
7/26/2026 12:16:05,67,2nd Half,"Brennan running all over, but no opening to send a ball in.  He's turning back looking for a pass - can't find one.  He's clipped from behind and goes down.  No foul.
New England get the ball and make a run.  They pass it all over, left to right.  Eventually goes to Raines who puts it in.
Raines to Yueill back to Raines who slots it home past Hoyos.",351,NE 4-0,Atlanta were thoroughly outmatched there.,,
7/26/2026 12:17:05,68,2nd Half,"New England subs:
on: Harris, Yow, 
off: Zambrano,",50,,,,
7/26/2026 12:17:16,68,2nd Half,"Atlanta subs:
on: Hernández
off: Edwards",40,,,,
7/26/2026 12:17:53,69,2nd Half,"Hernández with his first touch, is fouled.",42,,,,
7/26/2026 12:18:20,69,2nd Half,"Almirón to Picault, taps it forward trying to reach Miranchuk.  Turner get it.",78,,,,
7/26/2026 12:19:11,70,2nd Half,"Miranchuk dribbling, is pulled backwards by Harris.  Harris sees 🟨",67,,,,
7/26/2026 12:20:41,72,2nd Half,"Miranchuk steals a ball and sends it to Picault.  He gets far, sends a weak pass in.  and New England clear",107,,,,
7/26/2026 12:21:28,72,2nd Half,"Miranchuk on the left, sees Brennan in the box. he sends a cross in.  But Turner gets there before Brennan.",107,,,,
7/26/2026 12:22:18,73,2nd Half,New England continue to send players forward in coordinated attacks.,68,,,,
7/26/2026 12:22:58,74,2nd Half,Strong shot in from Yow.  Hoyos is able to block the powerful shot for a corner.,80,,,,
7/26/2026 12:23:53,75,2nd Half,Miranchuk coming very deep to get the ball.  Was just along the back line.,74,,,,
7/26/2026 12:24:20,75,2nd Half,Harris with a high-foot to Gregersen 's face.  No call.,55,,,,
7/26/2026 12:25:13,76,2nd Half,Almirón just tries a shot from the arc.  Heads over to row Z,60,,,,
7/26/2026 12:26:19,77,2nd Half,"Gregersen goes down off the ball.  He's up after a minute, not walking well and was holding his leg.  Atlanta prepping a sub",124,,,,
7/26/2026 12:27:21,78,2nd Half,Gregersen now walking.  He can't move.,38,,,,
7/26/2026 12:27:35,78,2nd Half,"Atlanta subs:
on: Mihaj, Togashi
off: Gregersen, Picault",56,,Picault has been out of gas the entire 2nd half,,
7/26/2026 12:28:23,79,2nd Half,"New England sub:  
on: Baker
off: Polster",41,,,,
7/26/2026 12:29:29,80,2nd Half,Hernández is finding plenty of open space on the right.  No one will pass to him.,81,,,,
7/26/2026 12:29:52,81,2nd Half,Torres strips New England of the ball,37,,,,
7/26/2026 12:30:14,81,2nd Half,"Brennan strips the ball from Yow, earns Atlanta a throw.",56,,,,
7/26/2026 12:31:47,83,2nd Half,New England playing keepaway.  But with intent.  They aren't sitting back.  Still doing coordinated attacks.,108,,,,
7/26/2026 12:31:58,83,2nd Half,Atlanta finding some movement in NE's half.  But can't get the final pass off.,78,,,,
7/26/2026 12:32:48,84,2nd Half,"Brennan strips the ball and gets it north to Miranchuk, then runs forward.  Luke having a great game.",101,,,,
7/26/2026 12:32:52,84,2nd Half,Báez hard shot.  Saved,22,,"per commentary, this was atlanta first shot on target.  I remember another",,
7/26/2026 12:33:49,85,2nd Half,"Great team goal by Atlanta.
Almirón to Miranchuk, to Togashi, to Miranchuk, to Almirón.  Hard shot and goal.  New England couldn't move fast enough for the pinball movement.",173,NE 4-1,3rd shot on target by Atlanta,,
7/26/2026 12:35:37,87,2nd Half,Raines on the ball.  Alonso fouls him very hih up the pitch.,60,,,,
7/26/2026 12:36:51,88,2nd Half,"Miranchuk to Hernández on the right.  He runs up, then sends back to Miranchuk - he loses it in the middle.",107,,,,
