Timestamp,Minute,Game Phase,Post,Post Size,Score,Notes,Highlight?,Status
7/22/2026 20:38:34,13,1st Half,Almirón getting some boos by the crowd.  This is the first time he's played against Tim Ream since the World Cup game.  That's when Almirón recieved a 🟨 card for simulation.,174,,,,
7/22/2026 20:39:44,14,1st Half,"Charlotte run down the left, send a cross in which Hoyos catches.",65,,,,
7/22/2026 20:40:28,15,1st Half,"Atlanta currently playing with 3 in the back.  Jacob, Mihaj, Alonso",67,,,,
7/22/2026 20:41:33,16,1st Half,"Almirón sends a ball central to the box, Cooper nearly gets to it.",66,,,,
7/22/2026 20:42:06,16,1st Half,Charlotte breakaway.  Abada sends central to Goodwin.  He shoots.  Hoyos blocks it.  Vargas picks up the rebound and scores to the upper net.,141,Charlotte 1-0,,,
7/22/2026 20:44:09,18,1st Half,VAR checking something,22,,,,
7/22/2026 20:44:52,19,1st Half,"Potential 🟥 card.  Reilly goes foot first into the player that started the play.  It's cleat first, on the leg, over the ankle.  Should be straight and easy 🟥.",161,,,,
7/22/2026 20:46:51,21,1st Half,They're still looking.  Can't see a reason it's not 🟥.,55,,,,
7/22/2026 20:47:26,22,1st Half,Reilly gets a 🟨.  I cannot see why.  Charlotte will feel hard done there.,74,,,,
7/22/2026 20:50:35,25,1st Half,"Westwood sends a ball into the box for Charlottel.  Only Jacob there, heads it out for a corner.",96,,,,
7/22/2026 20:51:22,26,1st Half,Hoyos fumbles the ball.  Nervous moments made the announcers shudder.,69,,,,
7/22/2026 20:51:54,26,1st Half,"Muyumba knocks over a Charlotte player, steps over him, and takes the ball.",75,,,,
7/22/2026 20:54:34,29,1st Half,"ATLUTD tried to play a ball to Almirón.  It doesn't hit the Ref, but he shielded the ball.  It's called back for a dropball.",124,,,,
7/22/2026 20:55:21,30,1st Half,JAcob is pushing high up the pitch.  But can't do much with the ball.  He's closed down quickly.,96,,,,
7/22/2026 20:57:47,32,1st Half,"It is all too easy for Charlotte to prevent altanta passing.  Charlotte players don't have to run much, and are still blocking all passing lanes.",145,,,,
7/22/2026 20:58:05,32,1st Half,"Atlanta are trying to overload the left side, to try and force an opening.",74,,,,
7/22/2026 20:59:52,34,1st Half,"Charlotte nearly another goal. Ball sent tfrom left to right.  Long ball up the right pitch.  Báez missed intercepting it and it reaches the winger.  He sends it central, Vargas takes a shot from outside the box nearly goes in.",227,,,,
7/22/2026 21:01:15,35,1st Half,Atlanta playing like this is a preseason friendly.  No chemistry between players.,81,,,,
7/22/2026 21:01:55,36,1st Half,"Miranchuk sends a piercing through ball up the middle to Almirón.  Out of his reach, and the keeper collects.",109,,,,
7/22/2026 21:02:51,37,1st Half,Charlotte corners stacking up.  Header is bounced hard.  Hoyos is just able to get it.,86,,,,
7/22/2026 21:03:24,38,1st Half,"Atlanta break.  Almirón with a run up the pitch, circles a player and gets into the box, takes a shot.  It goes wide right.",123,,,,
7/22/2026 21:04:34,39,1st Half,Charlotte player Agyemang has been down holding his ankle.,58,,,,
7/22/2026 21:05:57,40,1st Half,"Atlanta corner.  Picault gets to hit, chips over.",49,,,,
7/22/2026 21:07:12,41,1st Half,"Muyumba tires to pass long.  Instead, friendly fire, as he hit a player in the head.",84,,,,
7/22/2026 21:07:33,42,1st Half,"Picault gets a ball in the box, quick turn and shoots.  It goes wide left.",74,,,,
7/22/2026 21:09:26,44,1st Half,Westwood sends a long ball into the box.  Báez gets there and heads for a corner.,81,,,,
7/22/2026 21:10:32,45,1st Half,"Charlotte goal.  After pinballing all over, they send a ball from the right across goal to the left.  Abada is at the 6, and heads it to the near post past Hoyos.",162,Charlotte 2-0,,,
7/22/2026 21:11:47,46,1st Half,"There was a complete failure in defense there.  If it weren't for bodies in the way, Charlotte could have scored throughout.
No one was marking Abada on the back post.",167,,,,
7/22/2026 21:12:02,46,1st Half,8' ET,5,,,,
7/22/2026 21:14:22,49,1st Half,"Goodwin ball crosses the box to an open Abada.  He shoots and Hoyos blocks.  It goes back to Abada, but he can't get the shot off.  Atlanta lucky it's not 3",156,,,,
7/22/2026 21:14:42,49,1st Half,Charlotte long ball again finds an open Abada.  He sends it center.  But out of reach.,86,,,,
7/22/2026 21:16:00,50,1st Half,"Atlanta ball comes across to Miranchuk.  Keeper rushes out, Miranchuk tries a chip.  Charlotte keeper makes a big save 🧤 🧤.",125,,,,
7/22/2026 21:19:18,53,1st Half,"Picault runs around the box.  He's able to keep it in and sends a ball to Almirón.  Miggy takes a shot, he's kicked at the time of the shot.  Goes down.",152,,,,
7/22/2026 21:19:48,54,1st Half,Tata sees 🟨 - probably due to his using the VAR symbol repeatedly.,67,,,,
7/22/2026 21:21:16,,Halftime,stop,4,,,,
7/22/2026 21:22:31,,Halftime,This has been all Charlotte.  Could be worse than 2-0.  Atlanta shows no signs of scoring.,90,,,,
7/22/2026 21:28:00,,Halftime,"Player Impressions:
Hoyos - made some good saves.  Was beaten at the near post.  Had a fumble.  We're biding our time until he retires.
Báez - Not a good half offensively.  Worse on defense.  Missed key balls, leaving players open.
Alonso - not impressed so far.  He's tried a couple of long balls, but otherwise not showing much.
Mihaj - not a good performance.  disorganized back line that he normally organizes
Jacob - A bad giveaway in atlanta's half.  Players getting around him at will.
Reilly - should have seen 🟥.  Pulled back his actions tremendously after the card.  His play is built on aggression, and he's too close to that line.
Almirón - not making a difference in passing or runs.  
Muyumba - being overrun in midfield
Sanchez - strongest midfield player, but that's not saying much.  
Jacob - He's staying on the right side of the pitch.  Getting forward occasionally, trying some through balls.  The thought is there, but it's not working.  He can't find the target.
Picault - He's trying.  Running all over.  Has had a couple of shots.   So by that, already better than we were in the last game.  I'm still worried about an injury the longer he plays.",1171,,,,
7/22/2026 21:36:37,,Halftime,Tristan looks frustrated as he lines up.,40,,,,
7/22/2026 21:37:32,,Halftime,no changes at the half,22,,,,
7/22/2026 21:37:41,,Start 2nd Half,start,5,,,,
7/22/2026 21:38:43,46,2nd Half,"Charlotte breakaway.  Abada sends a ball to the left for Goodwin.  Hoyos rushes out to stop him.
Hoyos goes down, as does Goodwin.  He managed to get a weak shot off.  It's cleared.

Miranchuk gets a 🟨 for dissent in talking to the Ref.",237,,,,
7/22/2026 21:42:46,50,2nd Half,"Miranchuk working the ball around the center, gets a ball to the wing.  The play looked promising but goes nowhere.",115,,,,
7/22/2026 21:43:23,51,2nd Half,"de la Torre shot from outside the box, goes over the Atlanta goal.",66,,,,
7/22/2026 21:44:21,52,2nd Half,Almirón sends a ball up for Picault.  Back and forth.  Atlanta circle the ball around.  Eventually cleaned up by Ream and the keeper.,133,,,,
7/22/2026 21:44:52,52,2nd Half,Charelotte are attacking in numbers.  Something Atlanta haven't figured out how to do tonight.,94,,,,
7/22/2026 21:47:47,55,2nd Half,"As we are in the 53 - I worry about Picault going much longer.
Alonso is in his first game.  Reilly and Sanchez haven't completed games lately.  Almirón looks tired.",165,,,,
7/22/2026 21:49:18,57,2nd Half,"Cooper Sanchez sends a cross into the box.  It gets to Báez.  He heads it to the close corner for a goal.
Báez was open on the backdoor.  He beat the keeper at the near post.",174,2-1 Charlotte,,,
7/22/2026 21:52:10,59,2nd Half,Charlotte move down the left.  Sends a ball in.  They had 2 open on the right.  But Hoyos collects.,99,,,,
7/22/2026 21:54:31,62,2nd Half,"Charlotte subs
on: Toklomati, Byrne, Abada, Aloko, Reilly (?)
off: Abada, de la Torre, Vargas. (?)",98,,,,
7/22/2026 21:58:47,66,2nd Half,Charlotte free kick.  They get to it first.  Heads it over,58,,,,
7/22/2026 22:00:44,68,2nd Half,Charlottle shot straight to the keeper.  Hoyos stops it.,56,,,,
7/22/2026 22:00:56,68,2nd Half,Aloko sends a ball in.  Hoyos collects.,39,,,,
7/22/2026 22:02:18,70,2nd Half,"Miranchuk ball up to Almirón.  He can't get the ball out of his feet.  Turns as shoots, wide right.",99,,,,
7/22/2026 22:04:17,72,2nd Half,"Charlotte shot from the arc, goes well over.  At the tail end of a series of Charlotte passes.",94,,,,
7/22/2026 22:05:11,73,2nd Half,Back and forth with Muyumba and Almirón.  Miggy had the chance to send it up for a running Muyumba.  But he pulls it back and is clipped to the ground.,151,,,,
7/22/2026 22:06:16,74,2nd Half,"Good ball by Almirón from the free kick.  Goes to the perfect area in the box.  Báez gets a header on it.  Good ball, good shot, good save 🧤.  Out for a corner.",161,,,,
7/22/2026 22:07:37,75,2nd Half,"Almirón bad cross to the right, goes right to a Charlotte player.",65,,,,
7/22/2026 22:08:12,76,2nd Half,"Atlanta prepping subs.  
Suarez-Couri, Brennan",46,,,,
7/22/2026 22:08:58,76,2nd Half,"Atlanta goal.  Header back into the box.  Almirón hit it low and to the left.
Báez sends a cross in, goes to Jacob.  Miggy runs central and puts it in.",151,2-2,,,
7/22/2026 22:10:35,78,2nd Half,The goal came against the run of play.  Looks like Atlanta pulled back their subs.,82,,,,
7/22/2026 22:11:17,79,2nd Half,Miggy plays a hospital ball for Piccault.  It's too short and Picault and Byrne collide.  Byrne sees 🟨.,104,,,,
7/22/2026 22:12:37,80,2nd Half,Muyumba knocks down a Charlottle player.  No call.,50,,,,
7/22/2026 22:12:53,80,2nd Half,"Miggy free on the left, send a cross in.  But it's too short.",61,,,,
7/22/2026 22:13:47,81,2nd Half,"Charlottle attack in numbers.  Ball on the left, sends a ball in.  They get a header to it, plays it right.",107,,,,
7/22/2026 22:13:55,81,2nd Half,"Atlanta sub:
on: Brennan
off: Picault",37,,,,
7/22/2026 22:14:43,82,2nd Half,Miggy nice through ball goes to Miranchuk.  He sends a long cross.  Good balls all around.,90,,,,
7/22/2026 22:15:26,83,2nd Half,another Charlotte player down.,30,,,,
7/22/2026 22:16:24,84,2nd Half,"Charlotte sub:
on: Smalls
off: Vargas",37,,,,
7/22/2026 22:18:18,86,2nd Half,Jacob sends it central to an open Muyumba. He hits it like ELL did last week.,77,,,,
7/22/2026 22:21:00,88,2nd Half,"Muyumba and Miranchuk passing to one another, neither can get to it.  Loose it.",79,,,,
7/22/2026 22:21:07,88,2nd Half,"Atlanta Sub:
on: Suarez-Couri 
off: Sanchez",43,,,,
7/22/2026 22:21:30,89,2nd Half,Suarez-Couri enters for his MLS debut,37,,,,
7/22/2026 22:22:50,90,2nd Half,Alonso went down in pain after the play,39,,,,
7/22/2026 22:22:50,90,2nd Half,9' ET,5,,,,
7/22/2026 22:23:25,91,2nd Half,"Charlotte pinballing the ball throughout the box.  In the middle of the action, Hoyos is able to get a paw to it and prevent a goal",131,,,,
7/22/2026 22:23:51,91,2nd Half,"Atlanta breakaway for Miranchuk.  He may have been taken down, or could have just dropped.",90,,,,
7/22/2026 22:24:13,92,2nd Half,Charlotte sends the ball into the box.  It's open for a running attacker.  Mihaj is able to clear it.  just in time,115,,,,
7/22/2026 22:24:32,92,2nd Half,"Atlanta sub:
on: Hernández, Gregersen
off: Jacob, Alonso",56,,,,
7/22/2026 22:26:27,94,2nd Half,"Suarez-Couri playing on the right wing.  He nearly gets to a ball, can't quite send another central.",100,,,,
7/22/2026 22:26:40,94,2nd Half,Muyumba with a nice tackle.,27,,,,
7/22/2026 22:26:54,94,2nd Half,Gregersen heads a ball clear,28,,,,
7/22/2026 22:27:31,95,2nd Half,Charlottle pushing forward with everything - they want the win,62,,,,
7/22/2026 22:28:14,96,2nd Half,"Ball into the box.  Sanchez and Hoyos collide, both trying to get the ball.",75,,,,
7/22/2026 22:29:22,97,2nd Half,Ball into the box.  Sanchez heads clear,39,,,,
7/22/2026 22:30:34,98,2nd Half,Charlottle sends a ball into the box.  They get a header to it.  Hoyos collects o the line.,91,,,,
7/22/2026 22:31:17,99,2nd Half,ATLUTD defending with everything.  Can't get hete ball clear.  No time to reset.,80,,,,
7/22/2026 22:31:24,99,2nd Half,Several players out of gas.  On both teams,42,,,,
7/22/2026 22:31:49,99,2nd Half,Charlotte ball into the box on the left.  It's headed across the box and goes out.,82,,,,
7/22/2026 22:32:51,100,2nd Half,Charlotte in the corner.  Jacob slides in and strips him of the ball.  He's given a 🟨.  I didn't see anything wrong with the play.,131,,,,
7/22/2026 22:33:20,101,2nd Half,Charlottle have the free kick on the left.  Sends it in.  Miranchuk clears it.  twice.,86,,,,
7/22/2026 22:33:26,,Final Whistle,stop,4,,,,
7/22/2026 22:33:48,,Post-Game,Game ends 2-2.  Players drop on both sides.,43,,,,
7/22/2026 22:34:59,,Post-Game,"Player Impressions:  
Hoyos - a huge 2nd half performance.  stopped several goals
Báez - much better performance in both halfs.  Plus the goal
Alonso - An underwhleming performance.  Trying to organize things, but didn't control the backline
Gregersen - didn't have a great game.
Jacob - a better 2nd half.  Got much further up than in the 1st.  Often acting as the winger rather than a wingback.
Reilly - stayed on the pitch.  played much more defensive.  Still looking for more from him.
Almirón - much improved 2nd half.  Not perfect, but really good.  Plus the goal, with his right.  Trying real hard tonight.
Muyumba - very good on defense.  good tackles.  Once he has the ball, has trouble distributing
Sanchez - more control in the 2nd half.  looking good.  hoping for a bit more in distribution
Miranchuk - a better 2nd half, but not enough considering he's a DP.  Unfair, but the expectation is more than what he's providing
Picault - underwhelming from a start.  He's much better when coming on as a sub.
Brennan - didn't see much from him
Suarez-Couri - MLS debut.  By the time he came on, it was all hands on deck in defense.  He managed to clear the ball and help out.  
Gregersen - cleared the ball, did a good enough job when he came on

Tata - poor use of subs.  Didn't make any until after the 80th.  PLayers were gassed at the 60th.  Only made 3 subs.",1369,,,,
