Timestamp,Minute,Game Phase,Post,Post Size,Score,Notes,Highlight?,Status
8/23/2026 21:04:14,90,2nd Half,KC cross into the box along the 6 at perfect header height.  All too close,74,,,,
,,,,,,,,
,,,,,,,,
8/23/2026 21:21:51,,Final Whistle,stop,4,,,,
8/23/2026 21:22:03,,Post-Game,Brennan was heavily limping going into the lockerroom,53,,,,
8/23/2026 21:22:14,,Post-Game,Sanchez was walking without his left boot,41,,,,
8/23/2026 21:22:25,,Post-Game,Díaz was enjoyig taking photos with the crowd,45,,,,
8/23/2026 21:24:17,,Post-Game,"Atlanta has won 3 in a row.  3 in a week.  It was a struggle at the end, but the team got things done",101,,,,
8/23/2026 21:26:09,,Post-Game,"Player Impressions:
Hoyos - did what he had to do.  nothing more
Jacob - another goal for him, as an unlikely goalscorer.  good on defense, good on offense.
Díaz - really impressive first night.  Looks to be the leader that the team wanted
Alonso - just as influential as Díaz.  The two have made a really good pairing
Báez - making some good defensive movements, pushing up high up the pitch
Sanchez - nothing stands out as a super play.  But in the right spots.  controlling midfield. 
Gill - shaking at the start.  out muscling his opponents, impressive considering his size.  All over the pitch.
Miranchuk - a few good through balls, but underwhelming tonight
Almirón - superb evening.  Really putting in a shift.  Hard running, both offense and defense.  a true leader-by-example
Picault - did well as both a winger and striker tonight.  Got a theatrical goal
Reilly - got in the right spots, and had a few good blocks.  didn't help stabilize the back line or midfield when it was needed
Brennan - was only on for about 10 min.  He cannot keep the ball.  Really need to see more from him.  Limping heavily into the locker room
Gregersen - did what he had to do.  relieved tired legs and helped preserve the win
Edwards - not a good night.  Unsure of his positioning.  He was asked to play winger but was caught between that and defender.  the team eventually put him in defense.  not a good look
Alzate - helped stabilize things a bit in midfield.",1452,,,,
8/23/2026 21:34:29,,Post-Game,Togashi was alone in doing exercises post-match.  A little disheartening as he wasn't in the locker room with the team celebrating.  He instead was out on the pitch making runs.  Much longer than a player will normally.,219,,,,
8/23/2026 21:34:44,,Post-Game,Atlanta look ready for the week long break.,43,,,,
