Timestamp,Minute,Game Phase,Post,Post Size,Score,Notes,Highlight?,Status
8/1/2026 21:25:00,82,2nd Half,Sullivan open at about 8'.  He gets the ball and one-touches it with his left.  His it high and hard into the side netting.,123,,I thought this was in,,
8/1/2026 21:25:38,83,2nd Half,"Edwards hits a bad backball, gives it straight to Philadelphia",62,,,,
8/1/2026 21:25:44,83,2nd Half,Atlanta prepping a sub - Kovac for his debut,44,,,,
8/1/2026 21:26:21,83,2nd Half,"Alonso with a long clearance, goes all the way to Blake.  No Atlanta player there, so the ball comes right back in.",115,,,,
8/1/2026 21:26:47,84,2nd Half,"Atlanta sub
on:  Kovac
off: Almirón - he's been beaten up tonight, very tired.",78,,,,
8/1/2026 21:28:25,85,2nd Half,"Sullivan chips the ball into the box.  Passes to Sullivan, who is knocked down .  NO foul called",96,,,,
8/1/2026 21:28:56,86,2nd Half,Kovac's first touch is being knocked to the ground,50,,,,
8/1/2026 21:29:34,87,2nd Half,Kovac back along the 20 yard - defending,40,,,,
8/1/2026 21:30:01,87,2nd Half,Brennan and Wagner collide. Wagner goes spinning.,49,,,,
8/1/2026 21:30:22,87,2nd Half,"Atlanta sub:
on:  Hernández
off:  Muyumba",41,,,,
8/1/2026 21:31:23,88,2nd Half,Edwards and Hernández appear confused on positioning,52,,,,
8/1/2026 21:31:48,89,2nd Half,"Sullivan sends in another high ball.  Gregersen turns to face goal, clears the ball bakcwards",93,,,,
8/1/2026 21:32:28,89,2nd Half,Reilly steals a ball nicely.  Has the ball stolen from him about two seconds later,82,,,,
8/1/2026 21:32:47,90,2nd Half,"Ball in the box, passed to Sullivan at the arc.  Swing and miss",63,,,,
8/1/2026 21:33:08,90,2nd Half,Philadelphia nearly score there.  couldn't get the ball at their feet.  Hernández desperately clears,100,,,,
8/1/2026 21:33:09,90,2nd Half,8' stoppage,11,,,,
8/1/2026 21:34:22,91,2nd Half,Brennan fouls Sullivan in a dangerous area.,43,,,,
8/1/2026 21:34:41,92,2nd Half,"Báez plays silly, stands in front of the freek kick, then falls in front of the free kick.  He sees 🟨",102,,,,
8/1/2026 21:35:13,92,2nd Half,"Ball comes in, Hoyos knocks it clear",36,,,,
8/1/2026 21:35:34,93,2nd Half,"Reilly prevents a ball from reaching a target, clears it long",61,,,,
8/1/2026 21:35:59,93,2nd Half,"Westfield floating cross into the box.  Iloski heads it at about 8 yards, wide left.  Atlanta lucky",99,,This has been an epic match.,,
8/1/2026 21:36:43,94,2nd Half,Wagner and Hernández dueling.  Atlanta wins it and clears,57,,,,
8/1/2026 21:37:47,95,2nd Half,Long ball into the box.  Hernández heads it out.  Philadelphia sends it right back in.  Bodies falling.  Báez able to knock it out.,131,,,,
8/1/2026 21:38:34,96,2nd Half,Wagner sends a bouncing ball into the box.  Pierre open.  He heads it to the left post.  Hoyos can't get to it.,111,2-2,,,
8/1/2026 21:39:16,96,2nd Half,Philadelphia immediately sends in another ball.  They want the winner,69,,,,
8/1/2026 21:39:42,97,2nd Half,"Very long ball into the box.  Philadelphia just scored.  Alladoh reached out far with his left foot.  Somehow, unsure how, deflects it towards goal.  Same spot as Pierre's.  
Absolute scenes.  Wonderful reflexes by Alladoh for his first goal.  Fantastic goal",258,2-3,,,
8/1/2026 21:41:18,98,2nd Half,Philadelphia sub,16,,,,
8/1/2026 21:41:35,99,2nd Half,Philadelphia now sitting back,29,,,,
8/1/2026 21:41:58,99,2nd Half,"Báez with a long throw, sends it into the box.  It's knocked out, then to Reilly.  He sends the ball in but Philadelphia clear.",127,,,,
8/1/2026 21:42:20,,Final Whistle,stop,4,,,,
8/1/2026 21:42:58,,Post-Game,Philadelphia with a stunning performance.  Wonderful attacking play.  They never stopped believing.,99,,,,
8/1/2026 21:43:14,,Post-Game,This loss will hurt Atlanta.  They were up against the wall for 63 min.  BUt they had the win in hand.  Couldn't last that little bit longer.,141,,,,
,,,,,,,,
8/1/2026 21:44:46,,Post-Game,"Player Impressions:
Hoyos - Best performance of his time in Atlanta.  He kept Philadelphia from scoring 4 or 5 more
Alonso - was able to make a lot of clearances.  couldn't connect with those upfield
Jacob - looked outclassed, but still managed to defend good enough for most of the night.  Tired and beaten up
Báez - much better defensively in the 2nd half.  He wasn't asked to get forward, and was able to concentrate on only his defensive duties.
Muyumba - turned his attack up a notch in the 2nd half.  Wasn't trying to pass it, was trying to score.  Made some good runs, and that shot was wonderful
Reilly - He's not up to this level of play right now.  The game is a bit too fast for him.  He appears to be sinking rather than swimming.
Edwards - just able to hang on defensively.  couldn't get the ball up pitch.
Almirón - Trying to take the game on his terms.  Hard working on offense and defense.  Was knocked around hard all game, and gassed at the end.  Stumbled his way into an unexpected goal
Miranchuk - he's showing good numbers, passes well in pinball maneuvers.  Had trouble with his passes otherwise.  
Picault - Would be better as a AMC than a striker.  Is able to connect with others and pass.  Does press the back line, but cannot get a shot off.
Gregersen - came on late.  Made some good clearances.  
Brennan - Made a couple of runs, but not good enough.  Caused more havoc than helped
Kovac - should have been brought on earlier.  made some defensive plays.  ran around, but the game was long-ago set against Atlanta.  He wasn't able to see attacking balls
Hernández - made a couple of good clearances.  He and Edwards weren't on the same page.  He was beaten on his side.


Wagner and Sullivan were the best players for Philadelphia.  Sullivan is going to light up the prem.",1799,,,,
